"run","order_index","D","S","R","rows_per_worker","O_i","B_i","bytes_per_worker","mode","variant","S_tile","iterations","timed_repetitions","warmup","worker_count","worker_list","affinity","affinity_error","affinity_succeeded","timed_repetitions_exact","avx2_supported","kernel_used","eviction_bytes","eviction_checksum","elapsed_seconds","mac_total","mac_per_second","checksum"
"10","2","512","16","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0007865","33554432","42663000000","18446744072355880876"
"1","1","512","16","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0020494","67108864","32745600000","18446744072355880876"
"1","2","512","16","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0008966","67108864","74848200000","18446744072355880876"
"2","1","512","16","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0008636","67108864","77708300000","18446744072355880876"
"2","2","512","16","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.002098","67108864","31987100000","18446744072355880876"
"3","1","512","16","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.002418","67108864","27753900000","18446744072355880876"
"3","2","512","16","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0008788","67108864","76364200000","18446744072355880876"
"4","1","512","16","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0008829","67108864","76009600000","18446744072355880876"
"4","2","512","16","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0019611","67108864","34220000000","18446744072355880876"
"5","1","512","16","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0021573","67108864","31107800000","18446744072355880876"
"5","2","512","16","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0007604","67108864","88254700000","18446744072355880876"
"6","1","512","16","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0007884","67108864","85120300000","18446744072355880876"
"6","2","512","16","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0021262","67108864","31562800000","18446744072355880876"
"7","1","512","16","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0020572","67108864","32621500000","18446744072355880876"
"7","2","512","16","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0008647","67108864","77609400000","18446744072355880876"
"8","1","512","16","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0008578","67108864","78233700000","18446744072355880876"
"8","2","512","16","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0022928","67108864","29269400000","18446744072355880876"
"9","1","512","16","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0021406","67108864","31350500000","18446744072355880876"
"9","2","512","16","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0008524","67108864","78729300000","18446744072355880876"
"10","1","512","16","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0008519","67108864","78775500000","18446744072355880876"
"10","2","512","16","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0022773","67108864","29468600000","18446744072355880876"
"1","1","512","16","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0055723","134217728","24086600000","18446744072355880876"
"1","2","512","16","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0016971","134217728","79086500000","18446744072355880876"
"2","1","512","16","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0017758","134217728","75581600000","18446744072355880876"
"2","2","512","16","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0037129","134217728","36149000000","18446744072355880876"
"3","1","512","16","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0039808","134217728","33716300000","18446744072355880876"
"3","2","512","16","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0019785","134217728","67838100000","18446744072355880876"
"4","1","512","16","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0018385","134217728","73003900000","18446744072355880876"
"4","2","512","16","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0033208","134217728","40417300000","18446744072355880876"
"5","1","512","16","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0040662","134217728","33008100000","18446744072355880876"
"5","2","512","16","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0016089","134217728","83422000000","18446744072355880876"
"6","1","512","16","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0010184","134217728","131793000000","18446744072355880876"
"6","2","512","16","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0022849","134217728","58741200000","18446744072355880876"
"7","1","512","16","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0034792","134217728","38577200000","18446744072355880876"
"7","2","512","16","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0010032","134217728","133790000000","18446744072355880876"
"8","1","512","16","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0010107","134217728","132797000000","18446744072355880876"
"8","2","512","16","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0037492","134217728","35799000000","18446744072355880876"
"9","1","512","16","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0025016","134217728","53652800000","18446744072355880876"
"9","2","512","16","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0009931","134217728","135150000000","18446744072355880876"
"10","1","512","16","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0010109","134217728","132771000000","18446744072355880876"
"10","2","512","16","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0024484","134217728","54818500000","18446744072355880876"
"1","1","512","16","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0049681","268435456","54031800000","18446744072355880876"
"1","2","512","16","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0023756","268435456","112997000000","18446744072355880876"
"2","1","512","16","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0019981","268435456","134345000000","18446744072355880876"
"2","2","512","16","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0045771","268435456","58647500000","18446744072355880876"
"3","1","512","16","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0051554","268435456","52068800000","18446744072355880876"
"3","2","512","16","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0020568","268435456","130511000000","18446744072355880876"
"4","1","512","16","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.002117","268435456","126800000000","18446744072355880876"
"4","2","512","16","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.004524","268435456","59335900000","18446744072355880876"
"5","1","512","16","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0070688","268435456","37974700000","18446744072355880876"
"5","2","512","16","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0020102","268435456","133537000000","18446744072355880876"
"6","1","512","16","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0043134","268435456","62232900000","18446744072355880876"
"6","2","512","16","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0059815","268435456","44877600000","18446744072355880876"
"7","1","512","16","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0045965","268435456","58400000000","18446744072355880876"
"7","2","512","16","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0020345","268435456","131942000000","18446744072355880876"
"8","1","512","16","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0020239","268435456","132633000000","18446744072355880876"
"8","2","512","16","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0065189","268435456","41178000000","18446744072355880876"
"9","1","512","16","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0049075","268435456","54699000000","18446744072355880876"
"9","2","512","16","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0025029","268435456","107250000000","18446744072355880876"
"10","1","512","16","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0023963","268435456","112021000000","18446744072355880876"
"10","2","512","16","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0045917","268435456","58461000000","18446744072355880876"
"1","1","512","16","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0094711","536870912","56685200000","18446744072355880876"
"1","2","512","16","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0041842","536870912","128309000000","18446744072355880876"
"2","1","512","16","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0041427","536870912","129594000000","18446744072355880876"
"2","2","512","16","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.011012","536870912","48753300000","18446744072355880876"
"3","1","512","16","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.011081","536870912","48449700000","18446744072355880876"
"3","2","512","16","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0048863","536870912","109873000000","18446744072355880876"
"4","1","512","16","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0042321","536870912","126857000000","18446744072355880876"
"4","2","512","16","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0097775","536870912","54908800000","18446744072355880876"
"5","1","512","16","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0093821","536870912","57222900000","18446744072355880876"
"5","2","512","16","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0046767","536870912","114797000000","18446744072355880876"
"6","1","512","16","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0055483","536870912","96763100000","18446744072355880876"
"6","2","512","16","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0091643","536870912","58582900000","18446744072355880876"
"7","1","512","16","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0105444","536870912","50915300000","18446744072355880876"
"7","2","512","16","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0040635","536870912","132120000000","18446744072355880876"
"8","1","512","16","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0040746","536870912","131760000000","18446744072355880876"
"8","2","512","16","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0105011","536870912","51125200000","18446744072355880876"
"9","1","512","16","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0106213","536870912","50546600000","18446744072355880876"
"9","2","512","16","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0091222","536870912","58853200000","18446744072355880876"
"10","1","512","16","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0041138","536870912","130505000000","18446744072355880876"
"10","2","512","16","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0122388","536870912","43866300000","18446744072355880876"
