project_version,gate,D,S,R,total_rows,kernel,variant,transition,timing_scope,slot_tile,seed,phase_profile,require_affinity,projection_shift,state_multiplier,output_multiplier,final_shift,target_rms,epsilon,warmup_repetitions,timed_repetitions,sequences_per_repetition,worker_count,allow_smt_siblings,cpus,physical_cores,rows,base_weight_bytes,allocated_weight_bytes,logical_weight_load_bytes,one_pass_weight_bytes,distinct_weight_storage_bytes,elapsed_seconds,mac_total,mac_per_second,logical_weight_load_gb_per_second,one_pass_weight_gb_per_second,output_checksum,state_checksum,round_sink,weight_hash_signature,clone_hashes_equal,clone_addresses_distinct,all_affinity_succeeded,clipped_cells,transition_cells,worker_compute_seconds,worker_transition_seconds,worker_sync_seconds,worker_cold_seconds,worker_affinity_errors,valid,error,batch_repeat,variant_order
0.4.1,t0rm,1472,8,8,1472,avx2-fused,shared,fixed-point,full-repetition,4,3221342974,false,true,14,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,138674176,69337088,2166784,0.0028346999999999999,554696704,195680920026.81061,48.920230006702653,24.460115003351326,1376143601252108142,10896513103772478190,16644558779145830308,11255046554403909569,false,false,true,0,376832,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",2,34
0.4.1,t0rm,1472,16,8,1472,avx2-fused,clone,fixed-point,full-repetition,4,3221342974,false,true,14,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,17334272,277348352,69337088,17334272,0.0063774000000000001,1109393408,173957005676.2944,43.489251419073604,10.872312854768401,2744236483065453218,12426728992559062094,16644558779145830308,11255046554403909569,true,true,true,12,753664,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",2,35
0.4.1,t0rm,1472,16,8,1472,avx2-fused,shared,fixed-point,full-repetition,4,3221342974,false,true,14,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,277348352,69337088,2166784,0.0061380999999999996,1109393408,180738894446.16412,45.184723611541031,11.296180902885258,2744236483065453218,12426728992559062094,16644558779145830308,11255046554403909569,false,false,true,12,753664,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",2,36
0.4.1,t0rm,1472,1,8,1472,avx2-fused,clone,fixed-point,full-repetition,4,3221342974,false,true,13,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,17334272,69337088,69337088,17334272,0.0018001,69337088,38518464529.748344,38.518464529748343,38.518464529748343,15113037900654516427,13734787890830426733,12360681541372297966,11255046554403909569,true,true,true,1532,47104,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",2,37
0.4.1,t0rm,1472,1,8,1472,avx2-fused,shared,fixed-point,full-repetition,4,3221342974,false,true,13,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,69337088,69337088,2166784,0.00071810000000000005,69337088,96556312491.296463,96.556312491296467,96.556312491296467,15113037900654516427,13734787890830426733,12360681541372297966,11255046554403909569,false,false,true,1532,47104,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",2,38
0.4.1,t0rm,1472,8,8,1472,avx2-fused,clone,fixed-point,full-repetition,4,3221342974,false,true,13,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,17334272,138674176,69337088,17334272,0.0034983000000000002,554696704,158561788297.17291,39.640447074293228,19.820223537146614,7203994737695124227,6106001999028759583,14068849711222530799,11255046554403909569,true,true,true,10928,376832,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",2,39
0.4.1,t0rm,1472,8,8,1472,avx2-fused,shared,fixed-point,full-repetition,4,3221342974,false,true,13,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,138674176,69337088,2166784,0.0026545000000000002,554696704,208964665285.36447,52.241166321341119,26.120583160670559,7203994737695124227,6106001999028759583,14068849711222530799,11255046554403909569,false,false,true,10928,376832,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",2,40
0.4.1,t0rm,1472,16,8,1472,avx2-fused,clone,fixed-point,full-repetition,4,3221342974,false,true,13,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,17334272,277348352,69337088,17334272,0.0055313000000000003,1109393408,200566486721.02399,50.141621680255994,12.535405420063999,12689732249534940426,6135172001831126576,14068849711222530799,11255046554403909569,true,true,true,23232,753664,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",2,41
0.4.1,t0rm,1472,16,8,1472,avx2-fused,shared,fixed-point,full-repetition,4,3221342974,false,true,13,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,277348352,69337088,2166784,0.0058380000000000003,1109393408,190029703323.05582,47.507425830763957,11.876856457690989,12689732249534940426,6135172001831126576,14068849711222530799,11255046554403909569,false,false,true,23232,753664,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",2,42
0.4.1,t0rm,1472,1,8,1472,avx2-fused,clone,fixed-point,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,17334272,69337088,69337088,17334272,0.0011689000000000001,69337088,59318237659.337837,59.318237659337839,59.318237659337839,8852519749125534846,4355086641874727361,13663401862728125692,11255046554403909569,true,true,true,11980,47104,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",2,43
