"campaign","campaign_repeat","invocation","D","S","R","O_i","B_i","rows_per_worker","bytes_per_worker","mode","variant","S_tile","iterations","timed_repetitions","warmup","worker_count","worker_list","affinity","affinity_error","affinity_succeeded","timed_repetitions_exact","avx2_supported","kernel_used","eviction_bytes","eviction_checksum","elapsed_seconds","mac_total","mac_per_second","checksum"
"main","1","285","512","4","4","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0089917","209715200","2.33232e+10","1672557422"
"main","1","286","512","4","4","1280,1280,1280,1280","2621440,2621440,2621440,2621440","1280,1280,1280,1280","2621440,2621440,2621440,2621440","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0095148","209715200","2.20409e+10","1764999926"
"main","1","287","512","4","4","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.006392","209715200","3.2809e+10","1672557422"
"main","1","288","512","4","4","1280,1280,1280,1280","2621440,2621440,2621440,2621440","1280,1280,1280,1280","2621440,2621440,2621440,2621440","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0071595","209715200","2.92919e+10","1764999926"
"main","1","289","512","4","8","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0244062","419430400","1.71854e+10","1672557422"
"main","1","290","512","4","8","1280,1280,1280,1280","5242880,5242880,5242880,5242880","1280,1280,1280,1280","5242880,5242880,5242880,5242880","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0288922","419430400","1.45171e+10","2958664132"
"main","1","291","512","4","8","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0184433","419430400","2.27416e+10","1672557422"
"main","1","292","512","4","8","1280,1280,1280,1280","5242880,5242880,5242880,5242880","1280,1280,1280,1280","5242880,5242880,5242880,5242880","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0190385","419430400","2.20306e+10","2958664132"
"main","1","293","512","4","16","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0423878","838860800","1.97901e+10","1672557422"
"main","1","294","512","4","16","1280,1280,1280,1280","10485760,10485760,10485760,10485760","1280,1280,1280,1280","10485760,10485760,10485760,10485760","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0631878","838860800","1.32757e+10","18446744071828584630"
"main","1","295","512","4","16","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0419747","838860800","1.99849e+10","1672557422"
"main","1","296","512","4","16","1280,1280,1280,1280","10485760,10485760,10485760,10485760","1280,1280,1280,1280","10485760,10485760,10485760,10485760","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0383817","838860800","2.18557e+10","18446744071828584630"
"main","1","297","512","8","1","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0072964","104857600","1.43711e+10","18446744072337701929"
"main","1","298","512","8","1","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0047556","104857600","2.20493e+10","18446744072337701929"
"main","1","299","512","8","1","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0044481","104857600","2.35736e+10","18446744072337701929"
"main","1","300","512","8","1","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0052465","104857600","1.99862e+10","18446744072337701929"
"main","1","301","512","8","2","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0129619","209715200","1.61794e+10","18446744072337701929"
"main","1","302","512","8","2","1280,1280,1280,1280","1310720,1310720,1310720,1310720","1280,1280,1280,1280","1310720,1310720,1310720,1310720","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0078921","209715200","2.65728e+10","7805647793"
"main","1","303","512","8","2","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0080067","209715200","2.61925e+10","18446744072337701929"
"main","1","304","512","8","2","1280,1280,1280,1280","1310720,1310720,1310720,1310720","1280,1280,1280,1280","1310720,1310720,1310720,1310720","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0063779","209715200","3.28815e+10","7805647793"
"main","1","305","512","8","4","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0178424","419430400","2.35075e+10","18446744072337701929"
"main","1","306","512","8","4","1280,1280,1280,1280","2621440,2621440,2621440,2621440","1280,1280,1280,1280","2621440,2621440,2621440,2621440","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0211054","419430400","1.98731e+10","1582925711"
"main","1","307","512","8","4","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0180025","419430400","2.32985e+10","18446744072337701929"
"main","1","308","512","8","4","1280,1280,1280,1280","2621440,2621440,2621440,2621440","1280,1280,1280,1280","2621440,2621440,2621440,2621440","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.013737","419430400","3.05329e+10","1582925711"
"main","1","309","512","8","8","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0374495","838860800","2.23998e+10","18446744072337701929"
"main","1","310","512","8","8","1280,1280,1280,1280","5242880,5242880,5242880,5242880","1280,1280,1280,1280","5242880,5242880,5242880,5242880","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0410946","838860800","2.04129e+10","18446744067971962262"
"main","1","311","512","8","8","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0363445","838860800","2.30808e+10","18446744072337701929"
"main","1","312","512","8","8","1280,1280,1280,1280","5242880,5242880,5242880,5242880","1280,1280,1280,1280","5242880,5242880,5242880,5242880","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0259503","838860800","3.23257e+10","18446744067971962262"
"main","1","313","512","8","16","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0752295","1677721600","2.23014e+10","18446744072337701929"
"main","1","314","512","8","16","1280,1280,1280,1280","10485760,10485760,10485760,10485760","1280,1280,1280,1280","10485760,10485760,10485760,10485760","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0877709","1677721600","1.91148e+10","18446744069624202858"
"main","1","315","512","8","16","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.053662","1677721600","3.12646e+10","18446744072337701929"
"main","1","316","512","8","16","1280,1280,1280,1280","10485760,10485760,10485760,10485760","1280,1280,1280,1280","10485760,10485760,10485760,10485760","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0666121","1677721600","2.51864e+10","18446744069624202858"
"main","1","317","512","16","1","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0086305","209715200","2.42993e+10","18446744062614985960"
"main","1","318","512","16","1","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0113346","209715200","1.85022e+10","18446744062614985960"
"main","1","319","512","16","1","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.00853","209715200","2.45856e+10","18446744062614985960"
"main","1","320","512","16","1","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0066843","209715200","3.13743e+10","18446744062614985960"
"main","1","321","512","16","2","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0153445","419430400","2.73343e+10","18446744062614985960"
"main","1","322","512","16","2","1280,1280,1280,1280","1310720,1310720,1310720,1310720","1280,1280,1280,1280","1310720,1310720,1310720,1310720","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0243974","419430400","1.71916e+10","27719964145"
"main","1","323","512","16","2","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0133607","419430400","3.13928e+10","18446744062614985960"
"main","1","324","512","16","2","1280,1280,1280,1280","1310720,1310720,1310720,1310720","1280,1280,1280,1280","1310720,1310720,1310720,1310720","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0190673","419430400","2.19974e+10","27719964145"
"main","1","325","512","16","4","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0351703","838860800","2.38514e+10","18446744062614985960"
"main","1","326","512","16","4","1280,1280,1280,1280","2621440,2621440,2621440,2621440","1280,1280,1280,1280","2621440,2621440,2621440,2621440","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0409698","838860800","2.04751e+10","970361481"
"main","1","327","512","16","4","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0288717","838860800","2.90548e+10","18446744062614985960"
"main","1","328","512","16","4","1280,1280,1280,1280","2621440,2621440,2621440,2621440","1280,1280,1280,1280","2621440,2621440,2621440,2621440","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0334936","838860800","2.50454e+10","970361481"
"main","1","329","512","16","8","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0686543","1677721600","2.44372e+10","18446744062614985960"
"main","1","330","512","16","8","1280,1280,1280,1280","5242880,5242880,5242880,5242880","1280,1280,1280,1280","5242880,5242880,5242880,5242880","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0749516","1677721600","2.23841e+10","8766388434"
"main","1","331","512","16","8","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0541051","1677721600","3.10086e+10","18446744062614985960"
"main","1","332","512","16","8","1280,1280,1280,1280","5242880,5242880,5242880,5242880","1280,1280,1280,1280","5242880,5242880,5242880,5242880","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0689233","1677721600","2.43419e+10","8766388434"
"main","1","333","512","16","16","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.173822","3355443200","1.93039e+10","18446744062614985960"
"main","1","334","512","16","16","1280,1280,1280,1280","10485760,10485760,10485760,10485760","1280,1280,1280,1280","10485760,10485760,10485760,10485760","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.141975","3355443200","2.3634e+10","18446744052801052444"
"main","1","335","512","16","16","1280,1280,1280,1280","655360,655360,655360,655360","1280,1280,1280,1280","655360,655360,655360,655360","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.11582","3355443200","2.89713e+10","18446744062614985960"
"main","1","336","512","16","16","1280,1280,1280,1280","10485760,10485760,10485760,10485760","1280,1280,1280,1280","10485760,10485760,10485760,10485760","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.126712","3355443200","2.64809e+10","18446744052801052444"
"main","1","337","512","1","1","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0014957","15728640","1.05159e+10","18446744073456482297"
"main","1","338","512","1","1","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.00146","15728640","1.0773e+10","18446744073456482297"
"main","1","339","512","1","1","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0008886","15728640","1.77005e+10","18446744073456482297"
"main","1","340","512","1","1","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0006125","15728640","2.56794e+10","18446744073456482297"
"main","1","341","512","1","2","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.003386","31457280","9.2904e+09","18446744073456482297"
"main","1","342","512","1","2","1536,1536,1536,1536","1572864,1572864,1572864,1572864","1536,1536,1536,1536","1572864,1572864,1572864,1572864","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0024178","31457280","1.30107e+10","757258597"
"main","1","343","512","1","2","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0015912","31457280","1.97695e+10","18446744073456482297"
"main","1","344","512","1","2","1536,1536,1536,1536","1572864,1572864,1572864,1572864","1536,1536,1536,1536","1572864,1572864,1572864,1572864","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0017734","31457280","1.77384e+10","757258597"
"main","1","345","512","1","4","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.005158","62914560","1.21975e+10","18446744073456482297"
"main","1","346","512","1","4","1536,1536,1536,1536","3145728,3145728,3145728,3145728","1536,1536,1536,1536","3145728,3145728,3145728,3145728","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0054985","62914560","1.14421e+10","18446744073437292286"
"main","1","347","512","1","4","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0032578","62914560","1.9312e+10","18446744073456482297"
"main","1","348","512","1","4","1536,1536,1536,1536","3145728,3145728,3145728,3145728","1536,1536,1536,1536","3145728,3145728,3145728,3145728","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0019078","62914560","3.29775e+10","18446744073437292286"
"main","1","349","512","1","8","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0140145","125829120","8.9785e+09","18446744073456482297"
"main","1","350","512","1","8","1536,1536,1536,1536","6291456,6291456,6291456,6291456","1536,1536,1536,1536","6291456,6291456,6291456,6291456","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0191995","125829120","6.55377e+09","18446744072290472164"
"main","1","351","512","1","8","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0036374","125829120","3.45931e+10","18446744073456482297"
"main","1","352","512","1","8","1536,1536,1536,1536","6291456,6291456,6291456,6291456","1536,1536,1536,1536","6291456,6291456,6291456,6291456","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0040396","125829120","3.11489e+10","18446744072290472164"
"main","1","353","512","1","16","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0274493","251658240","9.16811e+09","18446744073456482297"
"main","1","354","512","1","16","1536,1536,1536,1536","12582912,12582912,12582912,12582912","1536,1536,1536,1536","12582912,12582912,12582912,12582912","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0275176","251658240","9.14536e+09","18446744073210275579"
"main","1","355","512","1","16","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0143508","251658240","1.75362e+10","18446744073456482297"
"main","1","356","512","1","16","1536,1536,1536,1536","12582912,12582912,12582912,12582912","1536,1536,1536,1536","12582912,12582912,12582912,12582912","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0091729","251658240","2.7435e+10","18446744073210275579"
"main","1","357","512","2","1","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0025834","31457280","1.21767e+10","363799935"
"main","1","358","512","2","1","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0016158","31457280","1.94685e+10","363799935"
"main","1","359","512","2","1","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0009701","31457280","3.24268e+10","363799935"
"main","1","360","512","2","1","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0009699","31457280","3.24335e+10","363799935"
"main","1","361","512","2","2","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0056307","62914560","1.11735e+10","363799935"
"main","1","362","512","2","2","1536,1536,1536,1536","1572864,1572864,1572864,1572864","1536,1536,1536,1536","1572864,1572864,1572864,1572864","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0032296","62914560","1.94806e+10","1336491476"
"main","1","363","512","2","2","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0026114","62914560","2.40923e+10","363799935"
"main","1","364","512","2","2","1536,1536,1536,1536","1572864,1572864,1572864,1572864","1536,1536,1536,1536","1572864,1572864,1572864,1572864","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0019056","62914560","3.30156e+10","1336491476"
"main","1","365","512","2","4","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0068765","125829120","1.82984e+10","363799935"
"main","1","366","512","2","4","1536,1536,1536,1536","3145728,3145728,3145728,3145728","1536,1536,1536,1536","3145728,3145728,3145728,3145728","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0090601","125829120","1.38883e+10","756196645"
"main","1","367","512","2","4","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.004042","125829120","3.11304e+10","363799935"
"main","1","368","512","2","4","1536,1536,1536,1536","3145728,3145728,3145728,3145728","1536,1536,1536,1536","3145728,3145728,3145728,3145728","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0041382","125829120","3.04067e+10","756196645"
"main","1","369","512","2","8","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0152902","251658240","1.64588e+10","363799935"
"main","1","370","512","2","8","1536,1536,1536,1536","6291456,6291456,6291456,6291456","1536,1536,1536,1536","6291456,6291456,6291456,6291456","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.015179","251658240","1.65794e+10","897246464"
"main","1","371","512","2","8","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0075039","251658240","3.3537e+10","363799935"
"main","1","372","512","2","8","1536,1536,1536,1536","6291456,6291456,6291456,6291456","1536,1536,1536,1536","6291456,6291456,6291456,6291456","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0077072","251658240","3.26524e+10","897246464"
"main","1","373","512","2","16","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0262407","503316480","1.91808e+10","363799935"
"main","1","374","512","2","16","1536,1536,1536,1536","12582912,12582912,12582912,12582912","1536,1536,1536,1536","12582912,12582912,12582912,12582912","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0316473","503316480","1.59039e+10","18446744073429959440"
"main","1","375","512","2","16","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0186491","503316480","2.69888e+10","363799935"
"main","1","376","512","2","16","1536,1536,1536,1536","12582912,12582912,12582912,12582912","1536,1536,1536,1536","12582912,12582912,12582912,12582912","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0151307","503316480","3.32646e+10","18446744073429959440"
"main","1","377","512","4","1","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0033044","62914560","1.90396e+10","4634971970"
"main","1","378","512","4","1","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0036439","62914560","1.72657e+10","4634971970"
"main","1","379","512","4","1","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0024237","62914560","2.59581e+10","4634971970"
"main","1","380","512","4","1","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0018716","62914560","3.36154e+10","4634971970"
