"run","order_index","metric","native_mode","D","S","R","rows_per_worker","mode","kernel","elapsed_seconds","mac_total","mac_per_second","final_checksum","per_round_checksums","per_round_finite","per_round_overflow","per_round_clipped_cells","per_round_clipping_rates","clipped_cells","clipping_rate","all_rounds_valid","worker_count","cpus","affinity","affinity_errors","affinity_succeeded","timed_repetitions","warmup","timed_repetitions_exact"
"3","2","G(S)","fused","512","8","16","128,128,128,128","fused","avx2_fused","0.0578421","268435456","4640831781.69534","1082386642973797661","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979;1050278693165706475;5314753175995905630;2983025510089583808;9336397203305937811;7125740364763910105;10632135961391979157;4468474695521717838;1082386642973797661","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625;0.000244140625;0.000244140625;0.000244140625;0;0;0;0;0.000244140625","40","7.62939453125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","1","G(S)","fused","512","8","16","128,128,128,128","fused","avx2_fused","0.0563565","268435456","4763167620.41646","1082386642973797661","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979;1050278693165706475;5314753175995905630;2983025510089583808;9336397203305937811;7125740364763910105;10632135961391979157;4468474695521717838;1082386642973797661","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625;0.000244140625;0.000244140625;0.000244140625;0;0;0;0;0.000244140625","40","7.62939453125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","2","F(S)","repeat","512","8","16","128,128,128,128","repeat","avx2_repeat","0.1220516","268435456","2199360401.66618","1082386642973797661","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979;1050278693165706475;5314753175995905630;2983025510089583808;9336397203305937811;7125740364763910105;10632135961391979157;4468474695521717838;1082386642973797661","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625;0.000244140625;0.000244140625;0.000244140625;0;0;0;0;0.000244140625","40","7.62939453125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","1","F(S)","repeat","512","8","16","128,128,128,128","repeat","avx2_repeat","0.0581685","268435456","4614790754.44613","1082386642973797661","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979;1050278693165706475;5314753175995905630;2983025510089583808;9336397203305937811;7125740364763910105;10632135961391979157;4468474695521717838;1082386642973797661","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625;0.000244140625;0.000244140625;0.000244140625;0;0;0;0;0.000244140625","40","7.62939453125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","2","G(S)","fused","512","8","16","128,128,128,128","fused","avx2_fused","0.0555146","268435456","4835402866.99355","1082386642973797661","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979;1050278693165706475;5314753175995905630;2983025510089583808;9336397203305937811;7125740364763910105;10632135961391979157;4468474695521717838;1082386642973797661","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625;0.000244140625;0.000244140625;0.000244140625;0;0;0;0;0.000244140625","40","7.62939453125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","8","16","128,128,128,128","fused","avx2_fused","0.1021069","268435456","2628964898.5524","1082386642973797661","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979;1050278693165706475;5314753175995905630;2983025510089583808;9336397203305937811;7125740364763910105;10632135961391979157;4468474695521717838;1082386642973797661","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625;0.000244140625;0.000244140625;0.000244140625;0;0;0;0;0.000244140625","40","7.62939453125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","8","16","128,128,128,128","repeat","avx2_repeat","0.0566759","268435456","4736324540.06024","1082386642973797661","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979;1050278693165706475;5314753175995905630;2983025510089583808;9336397203305937811;7125740364763910105;10632135961391979157;4468474695521717838;1082386642973797661","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625;0.000244140625;0.000244140625;0.000244140625;0;0;0;0;0.000244140625","40","7.62939453125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","8","16","128,128,128,128","repeat","avx2_repeat","0.0738501","268435456","3634869228.34228","1082386642973797661","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979;1050278693165706475;5314753175995905630;2983025510089583808;9336397203305937811;7125740364763910105;10632135961391979157;4468474695521717838;1082386642973797661","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625;0.000244140625;0.000244140625;0.000244140625;0;0;0;0;0.000244140625","40","7.62939453125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","2","G(S)","fused","512","8","16","128,128,128,128","fused","avx2_fused","0.0615505","268435456","4361222995.75146","1082386642973797661","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979;1050278693165706475;5314753175995905630;2983025510089583808;9336397203305937811;7125740364763910105;10632135961391979157;4468474695521717838;1082386642973797661","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625;0.000244140625;0.000244140625;0.000244140625;0;0;0;0;0.000244140625","40","7.62939453125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","1","G(S)","fused","512","8","16","128,128,128,128","fused","avx2_fused","0.0749802","268435456","3580084555.65603","1082386642973797661","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979;1050278693165706475;5314753175995905630;2983025510089583808;9336397203305937811;7125740364763910105;10632135961391979157;4468474695521717838;1082386642973797661","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625;0.000244140625;0.000244140625;0.000244140625;0;0;0;0;0.000244140625","40","7.62939453125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","8","16","128,128,128,128","repeat","avx2_repeat","0.0723197","268435456","3711788848.68162","1082386642973797661","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979;1050278693165706475;5314753175995905630;2983025510089583808;9336397203305937811;7125740364763910105;10632135961391979157;4468474695521717838;1082386642973797661","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625;0.000244140625;0.000244140625;0.000244140625;0;0;0;0;0.000244140625","40","7.62939453125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","1","F(S)","repeat","512","8","16","128,128,128,128","repeat","avx2_repeat","0.0737254","268435456","3641017288.4786","1082386642973797661","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979;1050278693165706475;5314753175995905630;2983025510089583808;9336397203305937811;7125740364763910105;10632135961391979157;4468474695521717838;1082386642973797661","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625;0.000244140625;0.000244140625;0.000244140625;0;0;0;0;0.000244140625","40","7.62939453125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","8","16","128,128,128,128","fused","avx2_fused","0.0579001","268435456","4636182942.68922","1082386642973797661","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979;1050278693165706475;5314753175995905630;2983025510089583808;9336397203305937811;7125740364763910105;10632135961391979157;4468474695521717838;1082386642973797661","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625;0.000244140625;0.000244140625;0.000244140625;0;0;0;0;0.000244140625","40","7.62939453125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","8","16","128,128,128,128","fused","avx2_fused","0.0526155","268435456","5101832273.75963","1082386642973797661","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979;1050278693165706475;5314753175995905630;2983025510089583808;9336397203305937811;7125740364763910105;10632135961391979157;4468474695521717838;1082386642973797661","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625;0.000244140625;0.000244140625;0.000244140625;0;0;0;0;0.000244140625","40","7.62939453125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","8","16","128,128,128,128","repeat","avx2_repeat","0.0550224","268435456","4878657710.31434","1082386642973797661","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979;1050278693165706475;5314753175995905630;2983025510089583808;9336397203305937811;7125740364763910105;10632135961391979157;4468474695521717838;1082386642973797661","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625;0.000244140625;0.000244140625;0.000244140625;0;0;0;0;0.000244140625","40","7.62939453125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","1","F(S)","repeat","512","16","1","128,128,128,128","repeat","avx2_repeat","0.0085369","33554432","3930517166.653","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","2","G(S)","fused","512","16","1","128,128,128,128","fused","avx2_fused","0.0065815","33554432","5098295525.33617","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","1","G(S)","fused","512","16","1","128,128,128,128","fused","avx2_fused","0.0056496","33554432","5939258000.56641","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","2","F(S)","repeat","512","16","1","128,128,128,128","repeat","avx2_repeat","0.0062511","33554432","5367764393.46675","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","1","F(S)","repeat","512","16","1","128,128,128,128","repeat","avx2_repeat","0.0065705","33554432","5106830834.79187","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","2","G(S)","fused","512","16","1","128,128,128,128","fused","avx2_fused","0.006808","33554432","4928676850.76381","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","1","G(S)","fused","512","16","1","128,128,128,128","fused","avx2_fused","0.0079654","33554432","4212523162.67858","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","2","F(S)","repeat","512","16","1","128,128,128,128","repeat","avx2_repeat","0.0059951","33554432","5596976197.22774","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","1","F(S)","repeat","512","16","1","128,128,128,128","repeat","avx2_repeat","0.0064625","33554432","5192175164.41006","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","2","G(S)","fused","512","16","1","128,128,128,128","fused","avx2_fused","0.0063288","33554432","5301863228.41613","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","16","1","128,128,128,128","fused","avx2_fused","0.0066973","33554432","5010143192.03261","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","16","1","128,128,128,128","repeat","avx2_repeat","0.0070498","33554432","4759628925.64328","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","16","1","128,128,128,128","repeat","avx2_repeat","0.0059297","33554432","5658706511.29062","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","2","G(S)","fused","512","16","1","128,128,128,128","fused","avx2_fused","0.0064304","33554432","5218094053.24708","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","1","G(S)","fused","512","16","1","128,128,128,128","fused","avx2_fused","0.0066592","33554432","5038808265.25709","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","16","1","128,128,128,128","repeat","avx2_repeat","0.0060381","33554432","5557117636.34256","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","1","F(S)","repeat","512","16","1","128,128,128,128","repeat","avx2_repeat","0.006215","33554432","5398943201.93081","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","16","1","128,128,128,128","fused","avx2_fused","0.0056603","33554432","5928030669.75249","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","16","1","128,128,128,128","fused","avx2_fused","0.0059661","33554432","5624181961.41533","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","16","1","128,128,128,128","repeat","avx2_repeat","0.0060156","33554432","5577902786.0895","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","1","F(S)","repeat","512","16","2","128,128,128,128","repeat","avx2_repeat","0.0124464","67108864","5391829283.96966","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","2","G(S)","fused","512","16","2","128,128,128,128","fused","avx2_fused","0.0126449","67108864","5307188194.44994","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","1","G(S)","fused","512","16","2","128,128,128,128","fused","avx2_fused","0.0156731","67108864","4281786245.22271","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","2","F(S)","repeat","512","16","2","128,128,128,128","repeat","avx2_repeat","0.0143372","67108864","4680751053.20425","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","1","F(S)","repeat","512","16","2","128,128,128,128","repeat","avx2_repeat","0.0468536","67108864","1432309662.43789","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","2","G(S)","fused","512","16","2","128,128,128,128","fused","avx2_fused","0.0119327","67108864","5623946298.82592","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","1","G(S)","fused","512","16","2","128,128,128,128","fused","avx2_fused","0.0136773","67108864","4906587118.80269","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","2","F(S)","repeat","512","16","2","128,128,128,128","repeat","avx2_repeat","0.0422217","67108864","1589440122.02256","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","1","F(S)","repeat","512","16","2","128,128,128,128","repeat","avx2_repeat","0.0574136","67108864","1168867028.02124","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","2","G(S)","fused","512","16","2","128,128,128,128","fused","avx2_fused","0.0574365","67108864","1168400999.36452","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","16","2","128,128,128,128","fused","avx2_fused","0.0158294","67108864","4239507751.39929","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","16","2","128,128,128,128","repeat","avx2_repeat","0.014676","67108864","4572694467.15726","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","16","2","128,128,128,128","repeat","avx2_repeat","0.0144147","67108864","4655585201.2182","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","2","G(S)","fused","512","16","2","128,128,128,128","fused","avx2_fused","0.0231746","67108864","2895793843.25943","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","1","G(S)","fused","512","16","2","128,128,128,128","fused","avx2_fused","0.0119532","67108864","5614301107.65318","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","16","2","128,128,128,128","repeat","avx2_repeat","0.0133035","67108864","5044451760.81482","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","1","F(S)","repeat","512","16","2","128,128,128,128","repeat","avx2_repeat","0.0354765","67108864","1891642749.42568","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","16","2","128,128,128,128","fused","avx2_fused","0.0131678","67108864","5096437066.17658","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","16","2","128,128,128,128","fused","avx2_fused","0.0388161","67108864","1728892495.6397","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","16","2","128,128,128,128","repeat","avx2_repeat","0.0779817","67108864","860571954.702193","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","1","F(S)","repeat","512","16","4","128,128,128,128","repeat","avx2_repeat","0.0710956","134217728","1887848586.97303","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","2","G(S)","fused","512","16","4","128,128,128,128","fused","avx2_fused","0.0275731","134217728","4867705408.53223","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","1","G(S)","fused","512","16","4","128,128,128,128","fused","avx2_fused","0.0263385","134217728","5095875923.07838","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","2","F(S)","repeat","512","16","4","128,128,128,128","repeat","avx2_repeat","0.0623207","134217728","2153662073.75719","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","1","F(S)","repeat","512","16","4","128,128,128,128","repeat","avx2_repeat","0.0735249","134217728","1825473111.83014","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","2","G(S)","fused","512","16","4","128,128,128,128","fused","avx2_fused","0.0510972","134217728","2626713949.10093","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","1","G(S)","fused","512","16","4","128,128,128,128","fused","avx2_fused","0.1439905","134217728","932129050.180394","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","2","F(S)","repeat","512","16","4","128,128,128,128","repeat","avx2_repeat","0.044329","134217728","3027763495.68003","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","1","F(S)","repeat","512","16","4","128,128,128,128","repeat","avx2_repeat","0.0858806","134217728","1562841060.7285","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","2","G(S)","fused","512","16","4","128,128,128,128","fused","avx2_fused","0.0872221","134217728","1538804133.35611","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","16","4","128,128,128,128","fused","avx2_fused","0.1082661","134217728","1239702252.13617","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","16","4","128,128,128,128","repeat","avx2_repeat","0.1476277","134217728","909163578.379938","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","16","4","128,128,128,128","repeat","avx2_repeat","0.0744853","134217728","1801935791.35749","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","2","G(S)","fused","512","16","4","128,128,128,128","fused","avx2_fused","0.0572332","134217728","2345102632.73764","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","1","G(S)","fused","512","16","4","128,128,128,128","fused","avx2_fused","0.0527805","134217728","2542941578.80278","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","16","4","128,128,128,128","repeat","avx2_repeat","0.0597204","134217728","2247435181.27809","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
