"run","order_index","metric","native_mode","D","S","R","rows_per_worker","mode","kernel","elapsed_seconds","mac_total","mac_per_second","final_checksum","per_round_checksums","per_round_finite","per_round_overflow","per_round_clipped_cells","per_round_clipping_rates","clipped_cells","clipping_rate","all_rounds_valid","worker_count","cpus","affinity","affinity_errors","affinity_succeeded","timed_repetitions","warmup","timed_repetitions_exact"
"8","1","G(S)","fused","512","8","16","128,128,128,128","fused","avx2_fused","0.0999727","268435456","2685087588.91177","1082386642973797661","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979;1050278693165706475;5314753175995905630;2983025510089583808;9336397203305937811;7125740364763910105;10632135961391979157;4468474695521717838;1082386642973797661","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625;0.000244140625;0.000244140625;0.000244140625;0;0;0;0;0.000244140625","40","7.62939453125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","8","16","128,128,128,128","repeat","avx2_repeat","0.0967817","268435456","2773617905.03783","1082386642973797661","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979;1050278693165706475;5314753175995905630;2983025510089583808;9336397203305937811;7125740364763910105;10632135961391979157;4468474695521717838;1082386642973797661","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625;0.000244140625;0.000244140625;0.000244140625;0;0;0;0;0.000244140625","40","7.62939453125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","1","F(S)","repeat","512","8","16","128,128,128,128","repeat","avx2_repeat","0.1385052","268435456","1938089371.37378","1082386642973797661","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979;1050278693165706475;5314753175995905630;2983025510089583808;9336397203305937811;7125740364763910105;10632135961391979157;4468474695521717838;1082386642973797661","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625;0.000244140625;0.000244140625;0.000244140625;0;0;0;0;0.000244140625","40","7.62939453125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","8","16","128,128,128,128","fused","avx2_fused","0.0728133","268435456","3686626701.44053","1082386642973797661","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979;1050278693165706475;5314753175995905630;2983025510089583808;9336397203305937811;7125740364763910105;10632135961391979157;4468474695521717838;1082386642973797661","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625;0.000244140625;0.000244140625;0.000244140625;0;0;0;0;0.000244140625","40","7.62939453125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","8","16","128,128,128,128","fused","avx2_fused","0.1540388","268435456","1742648319.77398","1082386642973797661","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979;1050278693165706475;5314753175995905630;2983025510089583808;9336397203305937811;7125740364763910105;10632135961391979157;4468474695521717838;1082386642973797661","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625;0.000244140625;0.000244140625;0.000244140625;0;0;0;0;0.000244140625","40","7.62939453125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","8","16","128,128,128,128","repeat","avx2_repeat","0.0804922","268435456","3334925073.48538","1082386642973797661","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979;1050278693165706475;5314753175995905630;2983025510089583808;9336397203305937811;7125740364763910105;10632135961391979157;4468474695521717838;1082386642973797661","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625;0.000244140625;0.000244140625;0.000244140625;0;0;0;0;0.000244140625","40","7.62939453125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","1","F(S)","repeat","512","16","1","128,128,128,128","repeat","avx2_repeat","0.0056541","33554432","5934531048.26586","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","2","G(S)","fused","512","16","1","128,128,128,128","fused","avx2_fused","0.005571","33554432","6023053670.79519","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","1","G(S)","fused","512","16","1","128,128,128,128","fused","avx2_fused","0.0060938","33554432","5506323148.11776","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","2","F(S)","repeat","512","16","1","128,128,128,128","repeat","avx2_repeat","0.0065868","33554432","5094193234.95476","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","1","F(S)","repeat","512","16","1","128,128,128,128","repeat","avx2_repeat","0.0272442","33554432","1231617445.18099","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","2","G(S)","fused","512","16","1","128,128,128,128","fused","avx2_fused","0.0058894","33554432","5697427921.35022","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","1","G(S)","fused","512","16","1","128,128,128,128","fused","avx2_fused","0.0081133","33554432","4135731699.80156","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","2","F(S)","repeat","512","16","1","128,128,128,128","repeat","avx2_repeat","0.0058424","33554432","5743261673.28495","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","1","F(S)","repeat","512","16","1","128,128,128,128","repeat","avx2_repeat","0.0060457","33554432","5550131829.234","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","2","G(S)","fused","512","16","1","128,128,128,128","fused","avx2_fused","0.0053517","33554432","6269864155.31513","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","16","1","128,128,128,128","fused","avx2_fused","0.0054308","33554432","6178543124.40156","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","16","1","128,128,128,128","repeat","avx2_repeat","0.0056472","33554432","5941782122.11361","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","16","1","128,128,128,128","repeat","avx2_repeat","0.0061074","33554432","5494061630.15358","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","2","G(S)","fused","512","16","1","128,128,128,128","fused","avx2_fused","0.0061259","33554432","5477469759.54554","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","1","G(S)","fused","512","16","1","128,128,128,128","fused","avx2_fused","0.006125","33554432","5478274612.2449","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","16","1","128,128,128,128","repeat","avx2_repeat","0.0060302","33554432","5564397864.08411","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","1","F(S)","repeat","512","16","1","128,128,128,128","repeat","avx2_repeat","0.0056188","33554432","5971814622.33929","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","16","1","128,128,128,128","fused","avx2_fused","0.0079415","33554432","4225200780.70893","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","16","1","128,128,128,128","fused","avx2_fused","0.0054167","33554432","6194626248.45386","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","16","1","128,128,128,128","repeat","avx2_repeat","0.0218327","33554432","1536888795.2475","3144505421455985126","3144505421455985126","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","1","F(S)","repeat","512","16","2","128,128,128,128","repeat","avx2_repeat","0.051539","67108864","1302098682.55108","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","2","G(S)","fused","512","16","2","128,128,128,128","fused","avx2_fused","0.0114539","67108864","5859040501.48857","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","1","G(S)","fused","512","16","2","128,128,128,128","fused","avx2_fused","0.0114235","67108864","5874632468.15774","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","2","F(S)","repeat","512","16","2","128,128,128,128","repeat","avx2_repeat","0.0123915","67108864","5415717548.31941","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","1","F(S)","repeat","512","16","2","128,128,128,128","repeat","avx2_repeat","0.0118361","67108864","5669845979.67236","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","2","G(S)","fused","512","16","2","128,128,128,128","fused","avx2_fused","0.0374446","67108864","1792217409.18584","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","1","G(S)","fused","512","16","2","128,128,128,128","fused","avx2_fused","0.0126864","67108864","5289827216.54685","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","2","F(S)","repeat","512","16","2","128,128,128,128","repeat","avx2_repeat","0.0120886","67108864","5551417368.42976","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","1","F(S)","repeat","512","16","2","128,128,128,128","repeat","avx2_repeat","0.0133196","67108864","5038354304.93408","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","2","G(S)","fused","512","16","2","128,128,128,128","fused","avx2_fused","0.0880045","67108864","762561732.638672","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","16","2","128,128,128,128","fused","avx2_fused","0.0121594","67108864","5519093376.31791","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","16","2","128,128,128,128","repeat","avx2_repeat","0.012159","67108864","5519274940.37339","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","16","2","128,128,128,128","repeat","avx2_repeat","0.0123517","67108864","5433168227.85528","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","2","G(S)","fused","512","16","2","128,128,128,128","fused","avx2_fused","0.0149501","67108864","4488857198.27961","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","1","G(S)","fused","512","16","2","128,128,128,128","fused","avx2_fused","0.0128459","67108864","5224146537.02738","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","16","2","128,128,128,128","repeat","avx2_repeat","0.0405558","67108864","1654729138.61889","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","1","F(S)","repeat","512","16","2","128,128,128,128","repeat","avx2_repeat","0.0121135","67108864","5540006108.88678","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","16","2","128,128,128,128","fused","avx2_fused","0.011865","67108864","5656035735.35609","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","16","2","128,128,128,128","fused","avx2_fused","0.0179644","67108864","3735658524.63762","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","16","2","128,128,128,128","repeat","avx2_repeat","0.0124122","67108864","5406685680.21785","11696465265078938627","3144505421455985126;11696465265078938627","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","1","F(S)","repeat","512","16","4","128,128,128,128","repeat","avx2_repeat","0.048684","134217728","2756916605.04478","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","2","G(S)","fused","512","16","4","128,128,128,128","fused","avx2_fused","0.0249094","134217728","5388236087.58139","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","1","G(S)","fused","512","16","4","128,128,128,128","fused","avx2_fused","0.0245148","134217728","5474967285.06861","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","2","F(S)","repeat","512","16","4","128,128,128,128","repeat","avx2_repeat","0.0262552","134217728","5112043633.26122","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","1","F(S)","repeat","512","16","4","128,128,128,128","repeat","avx2_repeat","0.0676217","134217728","1984832206.22966","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","2","G(S)","fused","512","16","4","128,128,128,128","fused","avx2_fused","0.0467889","134217728","2868580539.40144","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","1","G(S)","fused","512","16","4","128,128,128,128","fused","avx2_fused","0.0250287","134217728","5362552909.26017","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","2","F(S)","repeat","512","16","4","128,128,128,128","repeat","avx2_repeat","0.0472114","134217728","2842909297.33073","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","1","F(S)","repeat","512","16","4","128,128,128,128","repeat","avx2_repeat","0.0296017","134217728","4534122297.03024","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","2","G(S)","fused","512","16","4","128,128,128,128","fused","avx2_fused","0.0230982","134217728","5810744040.66118","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","16","4","128,128,128,128","fused","avx2_fused","0.023635","134217728","5678769959.80537","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","16","4","128,128,128,128","repeat","avx2_repeat","0.0465794","134217728","2881482543.78545","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","16","4","128,128,128,128","repeat","avx2_repeat","0.0427077","134217728","3142705601.09769","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","2","G(S)","fused","512","16","4","128,128,128,128","fused","avx2_fused","0.0235206","134217728","5706390483.23597","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","1","G(S)","fused","512","16","4","128,128,128,128","fused","avx2_fused","0.0720088","134217728","1863907300.21886","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","16","4","128,128,128,128","repeat","avx2_repeat","0.0274934","134217728","4881816290.45516","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","1","F(S)","repeat","512","16","4","128,128,128,128","repeat","avx2_repeat","0.031987","134217728","4196008628.50533","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","16","4","128,128,128,128","fused","avx2_fused","0.0503265","134217728","2666939445.4214","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","16","4","128,128,128,128","fused","avx2_fused","0.0398182","134217728","3370763319.28616","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","16","4","128,128,128,128","repeat","avx2_repeat","0.0244687","134217728","5485282340.29597","6096183207485726223","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","1","F(S)","repeat","512","16","8","128,128,128,128","repeat","avx2_repeat","0.067224","268435456","3993149113.41188","11436827120084176368","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.0001220703125","8","1.52587890625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","2","G(S)","fused","512","16","8","128,128,128,128","fused","avx2_fused","0.0497111","268435456","5399909798.81757","11436827120084176368","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.0001220703125","8","1.52587890625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","1","G(S)","fused","512","16","8","128,128,128,128","fused","avx2_fused","0.0499422","268435456","5374922530.4452","11436827120084176368","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.0001220703125","8","1.52587890625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","2","F(S)","repeat","512","16","8","128,128,128,128","repeat","avx2_repeat","0.0660285","268435456","4065448344.27558","11436827120084176368","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.0001220703125","8","1.52587890625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","1","F(S)","repeat","512","16","8","128,128,128,128","repeat","avx2_repeat","0.0519912","268435456","5163094062.07204","11436827120084176368","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.0001220703125","8","1.52587890625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","2","G(S)","fused","512","16","8","128,128,128,128","fused","avx2_fused","0.051129","268435456","5250160496.00031","11436827120084176368","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.0001220703125","8","1.52587890625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","1","G(S)","fused","512","16","8","128,128,128,128","fused","avx2_fused","0.0531439","268435456","5051105696.04414","11436827120084176368","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.0001220703125","8","1.52587890625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","2","F(S)","repeat","512","16","8","128,128,128,128","repeat","avx2_repeat","0.0567476","268435456","4730340243.46404","11436827120084176368","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.0001220703125","8","1.52587890625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","1","F(S)","repeat","512","16","8","128,128,128,128","repeat","avx2_repeat","0.0542112","268435456","4951660468.68544","11436827120084176368","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.0001220703125","8","1.52587890625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","2","G(S)","fused","512","16","8","128,128,128,128","fused","avx2_fused","0.0834219","268435456","3217805588.22084","11436827120084176368","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.0001220703125","8","1.52587890625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","16","8","128,128,128,128","fused","avx2_fused","0.0566798","268435456","4735998645.01992","11436827120084176368","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.0001220703125","8","1.52587890625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
